video_name,xmin,ymin,width,height,landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y
Prueba_4_Frente.mp4,0.1754942536354065,0.30826279520988464,0.557671308517456,0.309757798910141,0.34294676780700684,0.4126572012901306,0.5585476756095886,0.40841397643089294,0.47528189420700073,0.484336256980896,0.4818449020385742,0.5393128395080566,0.21351593732833862,0.44341859221458435,0.6590743660926819,0.429148405790329
Prueba_4_Frente.mp4,0.18122011423110962,0.308353066444397,0.555066704750061,0.30836576223373413,0.34723979234695435,0.41335123777389526,0.5626785159111023,0.4111337959766388,0.4729496240615845,0.4885466694831848,0.47948670387268066,0.5416525602340698,0.22113043069839478,0.4422125816345215,0.666154682636261,0.4298701286315918
Prueba_4_Frente.mp4,0.18577438592910767,0.30871009826660156,0.5533708333969116,0.30742889642715454,0.3498552441596985,0.41192710399627686,0.5637325048446655,0.4103946089744568,0.4720919132232666,0.4856877624988556,0.4784777760505676,0.5396499037742615,0.22784340381622314,0.4419754445552826,0.6716342568397522,0.4320197105407715
Prueba_4_Frente.mp4,0.18943244218826294,0.30730539560317993,0.554721474647522,0.3081819415092468,0.3541696071624756,0.4115670621395111,0.567238450050354,0.40813058614730835,0.4773123264312744,0.48393702507019043,0.4841006398200989,0.5383509397506714,0.23433834314346313,0.4402223825454712,0.6788830161094666,0.42762863636016846
Prueba_4_Frente.mp4,0.18538111448287964,0.30618223547935486,0.5591548681259155,0.3106517493724823,0.3514745235443115,0.4089442193508148,0.5681462287902832,0.4045097529888153,0.478452205657959,0.47845208644866943,0.4850817322731018,0.535797655582428,0.22873616218566895,0.4424009323120117,0.6803080439567566,0.42942023277282715
Prueba_4_Frente.mp4,0.18110895156860352,0.3057361841201782,0.5609068274497986,0.3116191625595093,0.3507991433143616,0.4069589078426361,0.5673446655273438,0.4033556878566742,0.4781789779663086,0.4747403860092163,0.4841729998588562,0.5336502194404602,0.22510313987731934,0.44402164220809937,0.6748911738395691,0.43088945746421814
Prueba_4_Frente.mp4,0.18415594100952148,0.304826557636261,0.5640342831611633,0.31336164474487305,0.35188084840774536,0.40700846910476685,0.5722664594650269,0.40549400448799133,0.47904157638549805,0.47799867391586304,0.4831860065460205,0.5361972451210022,0.22469854354858398,0.4405771791934967,0.6819244027137756,0.4327249526977539
Prueba_4_Frente.mp4,0.18174493312835693,0.30216431617736816,0.5702552199363708,0.3168085813522339,0.35177141427993774,0.4052104949951172,0.5716668963432312,0.4031318426132202,0.47817301750183105,0.4762060344219208,0.4819282293319702,0.5358035564422607,0.22472894191741943,0.4378190040588379,0.6836689114570618,0.4296116232872009
Prueba_4_Frente.mp4,0.18287783861160278,0.2984333634376526,0.5643577575683594,0.3135439157485962,0.3523635268211365,0.40319889783859253,0.570027232170105,0.403294175863266,0.4763200283050537,0.479763001203537,0.4806702136993408,0.5355975031852722,0.2265145182609558,0.43318626284599304,0.6776741147041321,0.4301280975341797
Prueba_4_Frente.mp4,0.17907357215881348,0.29765424132347107,0.5688551068305969,0.316044420003891,0.3515058159828186,0.4020032286643982,0.5699635148048401,0.40039023756980896,0.4759982228279114,0.4761602282524109,0.47999250888824463,0.5342379808425903,0.22619718313217163,0.4360958933830261,0.6783862709999084,0.4303402304649353
Prueba_4_Frente.mp4,0.16429996490478516,0.29576605558395386,0.5906646847724915,0.3281394839286804,0.3474239706993103,0.4006381928920746,0.5690155029296875,0.3957233726978302,0.4807005524635315,0.4705308973789215,0.48671096563339233,0.5346832275390625,0.21433699131011963,0.4415093958377838,0.6734735369682312,0.4255909025669098
Prueba_4_Frente.mp4,0.16445773839950562,0.2907552123069763,0.590618371963501,0.32812511920928955,0.34567439556121826,0.40001583099365234,0.5705957412719727,0.395946741104126,0.47721272706985474,0.4763244390487671,0.48590022325515747,0.5362707376480103,0.21902525424957275,0.4378073811531067,0.6824153065681458,0.4230155050754547
Prueba_4_Frente.mp4,0.1681748628616333,0.2919017970561981,0.5821262001991272,0.3234076201915741,0.3450431227684021,0.40033426880836487,0.5710187554359436,0.39613279700279236,0.4767149090766907,0.4754185080528259,0.4839858412742615,0.5346633195877075,0.21624374389648438,0.4358821511268616,0.6814524531364441,0.4220600128173828
Prueba_4_Frente.mp4,0.17097747325897217,0.2925661504268646,0.578206479549408,0.32123711705207825,0.34662991762161255,0.40078771114349365,0.5698919296264648,0.3966316282749176,0.47559916973114014,0.4763372838497162,0.48191213607788086,0.5341475009918213,0.2206246256828308,0.43417268991470337,0.6794851422309875,0.42065882682800293
Prueba_4_Frente.mp4,0.1691281795501709,0.2922636568546295,0.580592930316925,0.3225651681423187,0.34523671865463257,0.39946669340133667,0.5694873332977295,0.3959808945655823,0.47463709115982056,0.47408759593963623,0.4812987446784973,0.5331287980079651,0.2187761664390564,0.434506356716156,0.6786076426506042,0.42205336689949036
Prueba_4_Frente.mp4,0.1668902039527893,0.29268375039100647,0.581089973449707,0.3228411376476288,0.34298431873321533,0.40091246366500854,0.5703067183494568,0.39606383442878723,0.47591930627822876,0.47393080592155457,0.48404258489608765,0.5334324836730957,0.21654939651489258,0.437482088804245,0.6797145009040833,0.42264628410339355
Prueba_4_Frente.mp4,0.15800434350967407,0.29561102390289307,0.591912031173706,0.328815221786499,0.33806073665618896,0.40245455503463745,0.5661534667015076,0.39688560366630554,0.4701142907142639,0.47285571694374084,0.4780588150024414,0.5365075469017029,0.20866477489471436,0.4410148561000824,0.6754801869392395,0.4254782497882843
Prueba_4_Frente.mp4,0.16094356775283813,0.30130359530448914,0.579362154006958,0.3218015730381012,0.33559638261795044,0.404132604598999,0.5574961304664612,0.39996424317359924,0.46814846992492676,0.4731345772743225,0.47683364152908325,0.5353996753692627,0.20525628328323364,0.4427899122238159,0.6653737425804138,0.42979902029037476
Prueba_4_Frente.mp4,0.16456902027130127,0.30447494983673096,0.5696094632148743,0.3163822889328003,0.3324601650238037,0.4075084924697876,0.555833637714386,0.4019363820552826,0.4696499705314636,0.4759819805622101,0.4789333939552307,0.5367006063461304,0.20004427433013916,0.4449009597301483,0.6613171696662903,0.4292586147785187
Prueba_4_Frente.mp4,0.16699647903442383,0.3033912181854248,0.5571430325508118,0.30951935052871704,0.33154845237731934,0.40859851241111755,0.5534156560897827,0.4015296697616577,0.4631772041320801,0.4762330651283264,0.474998414516449,0.5349888801574707,0.2093057632446289,0.44632434844970703,0.6660963892936707,0.42683351039886475
Prueba_4_Frente.mp4,0.1653141975402832,0.30528905987739563,0.5622506737709045,0.31228742003440857,0.33142954111099243,0.4091322720050812,0.550139844417572,0.40090224146842957,0.4644818902015686,0.4756641387939453,0.4761093854904175,0.5356191992759705,0.20530807971954346,0.44663360714912415,0.6602117419242859,0.42566752433776855
Prueba_4_Frente.mp4,0.16741663217544556,0.3040350377559662,0.5665231943130493,0.31466594338417053,0.33524417877197266,0.40823206305503845,0.5558017492294312,0.4002997875213623,0.4653858542442322,0.4749545156955719,0.4774883985519409,0.5350820422172546,0.21300673484802246,0.4437759518623352,0.6697960495948792,0.42449644207954407
Prueba_4_Frente.mp4,0.17208200693130493,0.30544281005859375,0.5605977773666382,0.31138598918914795,0.3422819972038269,0.4070974588394165,0.5559163093566895,0.400709867477417,0.4713287949562073,0.4731210470199585,0.4812775254249573,0.5326419472694397,0.21704483032226562,0.4444497525691986,0.6622404456138611,0.4269009232521057
Prueba_4_Frente.mp4,0.17301839590072632,0.30098074674606323,0.5719209909439087,0.31771987676620483,0.34564679861068726,0.40594589710235596,0.5668488144874573,0.39783406257629395,0.48003697395324707,0.4728165864944458,0.4897526502609253,0.5338323712348938,0.218572735786438,0.44536668062210083,0.6750823855400085,0.42285460233688354
Prueba_4_Frente.mp4,0.1743341088294983,0.30183982849121094,0.569283127784729,0.3162689805030823,0.3458840250968933,0.40481916069984436,0.564580500125885,0.39591172337532043,0.47675108909606934,0.4679468870162964,0.4874846935272217,0.530960202217102,0.22302639484405518,0.44672563672065735,0.6770743727684021,0.42337533831596375
Prueba_4_Frente.mp4,0.18257838487625122,0.2983646094799042,0.5602998733520508,0.3112853467464447,0.35340607166290283,0.4008426070213318,0.5666707158088684,0.3938685953617096,0.4805220365524292,0.4680176377296448,0.4895694851875305,0.5269002318382263,0.23261314630508423,0.4421933591365814,0.6744745373725891,0.42293503880500793
Prueba_4_Frente.mp4,0.18537837266921997,0.29972463846206665,0.5563777685165405,0.3091074824333191,0.3551141023635864,0.40150824189186096,0.5676522850990295,0.395227313041687,0.4823298454284668,0.46899357438087463,0.490440309047699,0.5276814103126526,0.23212456703186035,0.4415395259857178,0.6755079627037048,0.4242888391017914
Prueba_4_Frente.mp4,0.18423092365264893,0.29930242896080017,0.5576689839363098,0.3098208010196686,0.3541073203086853,0.4017001986503601,0.5670801401138306,0.39551717042922974,0.48097121715545654,0.46987462043762207,0.4895525574684143,0.5279962420463562,0.23269867897033691,0.4412526786327362,0.6753458380699158,0.42366838455200195
Prueba_4_Frente.mp4,0.1831989288330078,0.30070391297340393,0.5566148161888123,0.30924198031425476,0.35201090574264526,0.4031875431537628,0.5664251446723938,0.39621391892433167,0.4816104769706726,0.4701268672943115,0.4905129671096802,0.5286329984664917,0.23057490587234497,0.4449557363986969,0.6728132367134094,0.42592519521713257
Prueba_4_Frente.mp4,0.18173295259475708,0.29815396666526794,0.5601475238800049,0.311209112405777,0.3526573181152344,0.40375596284866333,0.5685886144638062,0.3963550329208374,0.48059630393981934,0.47383037209510803,0.48897236585617065,0.5301293730735779,0.23195898532867432,0.43909546732902527,0.6774300932884216,0.4192759692668915
Prueba_4_Frente.mp4,0.18029379844665527,0.2988508939743042,0.5619290471076965,0.3121916651725769,0.35029077529907227,0.403318852186203,0.5686371922492981,0.3973846435546875,0.4810638427734375,0.4733641445636749,0.48963040113449097,0.5309725403785706,0.22675281763076782,0.4410862922668457,0.6769877076148987,0.42364877462387085
Prueba_4_Frente.mp4,0.17842638492584229,0.29733893275260925,0.567042887210846,0.31503745913505554,0.34875041246414185,0.4032898545265198,0.5688167810440063,0.3958964943885803,0.48178523778915405,0.4734402298927307,0.4926019310951233,0.531796932220459,0.22642886638641357,0.44317811727523804,0.6800666451454163,0.4223993420600891
Prueba_4_Frente.mp4,0.1866167187690735,0.29846468567848206,0.5611611604690552,0.3117721378803253,0.3552265763282776,0.40141725540161133,0.5706598162651062,0.39752358198165894,0.48616302013397217,0.4727092683315277,0.4930036664009094,0.5303627848625183,0.22632330656051636,0.43818938732147217,0.6762716174125671,0.42479777336120605
Prueba_4_Frente.mp4,0.18306422233581543,0.2978139817714691,0.5630108714103699,0.3128008544445038,0.3554665446281433,0.3992440104484558,0.567916750907898,0.3949868381023407,0.4810793399810791,0.4688560366630554,0.48955971002578735,0.5281675457954407,0.2322809100151062,0.4388403296470642,0.676493227481842,0.4243946373462677
Prueba_4_Frente.mp4,0.1846151351928711,0.29879850149154663,0.5562174916267395,0.30902475118637085,0.3547457456588745,0.39914917945861816,0.5702803134918213,0.3935292065143585,0.4799245595932007,0.46489644050598145,0.4877703785896301,0.5254220962524414,0.23152780532836914,0.4399096369743347,0.6804837584495544,0.42443203926086426
Prueba_4_Frente.mp4,0.18514412641525269,0.2974555492401123,0.5596269369125366,0.31091535091400146,0.35594040155410767,0.39731714129447937,0.5717005133628845,0.3929010331630707,0.48142480850219727,0.4635360836982727,0.4865596294403076,0.5246226191520691,0.2278810739517212,0.43710052967071533,0.6793567538261414,0.42466506361961365
Prueba_4_Frente.mp4,0.1861249804496765,0.2985239624977112,0.5568935871124268,0.30939143896102905,0.35746562480926514,0.3976458013057709,0.5711179375648499,0.3933485150337219,0.48128700256347656,0.46338245272636414,0.4860876202583313,0.5242864489555359,0.23020821809768677,0.4369586110115051,0.6778134703636169,0.42550283670425415
Prueba_4_Frente.mp4,0.18684303760528564,0.2992926836013794,0.5572720170021057,0.30960017442703247,0.35734957456588745,0.397562175989151,0.5697087645530701,0.39486292004585266,0.4814540147781372,0.46466147899627686,0.4870714545249939,0.5255011916160583,0.23054146766662598,0.43806812167167664,0.6755784153938293,0.4284589886665344
Prueba_4_Frente.mp4,0.1888960599899292,0.29910919070243835,0.553662121295929,0.3075999915599823,0.35808002948760986,0.39721742272377014,0.5710216760635376,0.39597076177597046,0.4802854657173157,0.46551331877708435,0.485538125038147,0.5252755880355835,0.23076260089874268,0.43599995970726013,0.6771172881126404,0.4277358055114746
Prueba_4_Frente.mp4,0.1872435212135315,0.2983185052871704,0.5568312406539917,0.3093581795692444,0.3585190773010254,0.39917775988578796,0.5700474977493286,0.39766499400138855,0.48011213541030884,0.4705972671508789,0.4853665828704834,0.5281744599342346,0.23270761966705322,0.4346829652786255,0.6749922633171082,0.42530983686447144
Prueba_4_Frente.mp4,0.1874428391456604,0.2979200482368469,0.5580101013183594,0.3100147843360901,0.35636162757873535,0.39940345287323,0.570411205291748,0.39746028184890747,0.4808858633041382,0.4712551236152649,0.4873458743095398,0.5285027623176575,0.23068946599960327,0.4347710907459259,0.6773603558540344,0.4243178963661194
Prueba_4_Frente.mp4,0.18653064966201782,0.2967420816421509,0.5603783130645752,0.3113330006599426,0.3564346432685852,0.3992006778717041,0.5705537796020508,0.39723122119903564,0.48363375663757324,0.47165223956108093,0.4891324043273926,0.5288733839988708,0.2262898087501526,0.43360084295272827,0.6735735535621643,0.4230102300643921
Prueba_4_Frente.mp4,0.18852341175079346,0.2989526093006134,0.5539065003395081,0.3077366054058075,0.3569708466529846,0.39838242530822754,0.5693970918655396,0.396385133266449,0.48346656560897827,0.4669034481048584,0.48811882734298706,0.5255038142204285,0.22635936737060547,0.43595969676971436,0.6694613099098206,0.42568761110305786
