video_name,xmin,ymin,width,height,landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y
Prueba_3_Frente.mp4,0.2852843701839447,0.2849244773387909,0.3325498402118683,0.18818983435630798,0.379284530878067,0.32483628392219543,0.5264971256256104,0.3347843587398529,0.3955835998058319,0.34501680731773376,0.39819398522377014,0.3973998725414276,0.3661685883998871,0.3663358986377716,0.6766020059585571,0.3987477719783783
Prueba_3_Frente.mp4,0.29149743914604187,0.2906968891620636,0.3300812542438507,0.18679869174957275,0.3844214975833893,0.3297746777534485,0.5364855527877808,0.33718445897102356,0.4123678505420685,0.3453036844730377,0.4133547842502594,0.3998015522956848,0.3570866286754608,0.373966246843338,0.6734026670455933,0.3990066647529602
Prueba_3_Frente.mp4,0.29470935463905334,0.2899930477142334,0.34500548243522644,0.19527244567871094,0.3960883915424347,0.3316611349582672,0.5523594617843628,0.3391191363334656,0.4330388605594635,0.34886354207992554,0.4265243113040924,0.4056885838508606,0.3475169837474823,0.3766041398048401,0.67317795753479,0.4009958803653717
Prueba_3_Frente.mp4,0.28409215807914734,0.2799556255340576,0.37950339913368225,0.21480655670166016,0.39966151118278503,0.329689621925354,0.5565797090530396,0.33773237466812134,0.4406372606754303,0.3583984076976776,0.4352922737598419,0.41510921716690063,0.34827181696891785,0.3711949586868286,0.6802223920822144,0.3966830372810364
Prueba_3_Frente.mp4,0.2798270881175995,0.27634742856025696,0.3950708210468292,0.2236250340938568,0.39838048815727234,0.327852725982666,0.5607059001922607,0.33655673265457153,0.4493629038333893,0.3583821654319763,0.4442393481731415,0.4175114333629608,0.33833447098731995,0.3731260597705841,0.6796154975891113,0.3970942795276642
Prueba_3_Frente.mp4,0.27082136273384094,0.2711215913295746,0.4134703576564789,0.23405584692955017,0.3976571261882782,0.3287025988101959,0.5604071617126465,0.3373594284057617,0.45119813084602356,0.3666430115699768,0.44767192006111145,0.42434096336364746,0.3338364064693451,0.36939841508865356,0.6813400983810425,0.39195162057876587
Prueba_3_Frente.mp4,0.27183082699775696,0.27219265699386597,0.4196576774120331,0.23756909370422363,0.3979426920413971,0.330652117729187,0.5639547109603882,0.3387871980667114,0.45363524556159973,0.3678981065750122,0.4514055550098419,0.4277366101741791,0.32975760102272034,0.37391698360443115,0.6840041875839233,0.3962218165397644
Prueba_3_Frente.mp4,0.2728597819805145,0.27412283420562744,0.41910627484321594,0.23725813627243042,0.39935657382011414,0.3352360725402832,0.5659136772155762,0.34124529361724854,0.458448201417923,0.3723980486392975,0.4574298560619354,0.4308934807777405,0.33053722977638245,0.38048893213272095,0.6863198280334473,0.39823809266090393
Prueba_3_Frente.mp4,0.27462896704673767,0.27611875534057617,0.41550782322883606,0.23521465063095093,0.39953693747520447,0.33756324648857117,0.5668154954910278,0.3424280881881714,0.46204397082328796,0.37305983901023865,0.4616294801235199,0.43119916319847107,0.3295281231403351,0.3847717046737671,0.6859831809997559,0.399496853351593
Prueba_3_Frente.mp4,0.2739367187023163,0.27500832080841064,0.41708341240882874,0.23610705137252808,0.3999388515949249,0.3363727927207947,0.5659765005111694,0.3415854275226593,0.4603521525859833,0.372571736574173,0.4602592885494232,0.4308474063873291,0.3312655985355377,0.3827173113822937,0.6865469217300415,0.39833304286003113
