,video_name,xmin,ymin,width,height,landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y
0,Prueba_4_Frente.mp4,0.1754942536354065,0.3082627952098846,0.557671308517456,0.309757798910141,0.3429467678070068,0.4126572012901306,0.5585476756095886,0.4084139764308929,0.4752818942070007,0.484336256980896,0.4818449020385742,0.5393128395080566,0.2135159373283386,0.4434185922145843,0.6590743660926819,0.429148405790329
1,Prueba_4_Frente.mp4,0.1812201142311096,0.308353066444397,0.555066704750061,0.3083657622337341,0.3472397923469543,0.4133512377738952,0.5626785159111023,0.4111337959766388,0.4729496240615845,0.4885466694831848,0.4794867038726806,0.5416525602340698,0.2211304306983947,0.4422125816345215,0.666154682636261,0.4298701286315918
2,Prueba_4_Frente.mp4,0.1857743859291076,0.3087100982666015,0.5533708333969116,0.3074288964271545,0.3498552441596985,0.4119271039962768,0.5637325048446655,0.4103946089744568,0.4720919132232666,0.4856877624988556,0.4784777760505676,0.5396499037742615,0.2278434038162231,0.4419754445552826,0.6716342568397522,0.4320197105407715
3,Prueba_4_Frente.mp4,0.1894324421882629,0.3073053956031799,0.554721474647522,0.3081819415092468,0.3541696071624756,0.4115670621395111,0.567238450050354,0.4081305861473083,0.4773123264312744,0.4839370250701904,0.4841006398200989,0.5383509397506714,0.2343383431434631,0.4402223825454712,0.6788830161094666,0.4276286363601684
4,Prueba_4_Frente.mp4,0.1853811144828796,0.3061822354793548,0.5591548681259155,0.3106517493724823,0.3514745235443115,0.4089442193508148,0.5681462287902832,0.4045097529888153,0.478452205657959,0.4784520864486694,0.4850817322731018,0.535797655582428,0.2287361621856689,0.4424009323120117,0.6803080439567566,0.4294202327728271
5,Prueba_4_Frente.mp4,0.1811089515686035,0.3057361841201782,0.5609068274497986,0.3116191625595093,0.3507991433143616,0.4069589078426361,0.5673446655273438,0.4033556878566742,0.4781789779663086,0.4747403860092163,0.4841729998588562,0.5336502194404602,0.2251031398773193,0.4440216422080993,0.6748911738395691,0.4308894574642181
6,Prueba_4_Frente.mp4,0.1841559410095214,0.304826557636261,0.5640342831611633,0.313361644744873,0.3518808484077453,0.4070084691047668,0.5722664594650269,0.4054940044879913,0.479041576385498,0.477998673915863,0.4831860065460205,0.5361972451210022,0.2246985435485839,0.4405771791934967,0.6819244027137756,0.4327249526977539
7,Prueba_4_Frente.mp4,0.1817449331283569,0.3021643161773681,0.5702552199363708,0.3168085813522339,0.3517714142799377,0.4052104949951172,0.5716668963432312,0.4031318426132202,0.478173017501831,0.4762060344219208,0.4819282293319702,0.5358035564422607,0.2247289419174194,0.4378190040588379,0.6836689114570618,0.4296116232872009
8,Prueba_4_Frente.mp4,0.1828778386116027,0.2984333634376526,0.5643577575683594,0.3135439157485962,0.3523635268211365,0.4031988978385925,0.570027232170105,0.403294175863266,0.4763200283050537,0.479763001203537,0.4806702136993408,0.5355975031852722,0.2265145182609558,0.433186262845993,0.6776741147041321,0.4301280975341797
9,Prueba_4_Frente.mp4,0.1790735721588134,0.297654241323471,0.5688551068305969,0.316044420003891,0.3515058159828186,0.4020032286643982,0.5699635148048401,0.4003902375698089,0.4759982228279114,0.4761602282524109,0.4799925088882446,0.5342379808425903,0.2261971831321716,0.4360958933830261,0.6783862709999084,0.4303402304649353
10,Prueba_4_Frente.mp4,0.1642999649047851,0.2957660555839538,0.5906646847724915,0.3281394839286804,0.3474239706993103,0.4006381928920746,0.5690155029296875,0.3957233726978302,0.4807005524635315,0.4705308973789215,0.4867109656333923,0.5346832275390625,0.2143369913101196,0.4415093958377838,0.6734735369682312,0.4255909025669098
11,Prueba_4_Frente.mp4,0.1644577383995056,0.2907552123069763,0.590618371963501,0.3281251192092895,0.3456743955612182,0.4000158309936523,0.5705957412719727,0.395946741104126,0.4772127270698547,0.4763244390487671,0.4859002232551574,0.5362707376480103,0.2190252542495727,0.4378073811531067,0.6824153065681458,0.4230155050754547
12,Prueba_4_Frente.mp4,0.1681748628616333,0.2919017970561981,0.5821262001991272,0.3234076201915741,0.3450431227684021,0.4003342688083648,0.5710187554359436,0.3961327970027923,0.4767149090766907,0.4754185080528259,0.4839858412742615,0.5346633195877075,0.2162437438964843,0.4358821511268616,0.6814524531364441,0.4220600128173828
13,Prueba_4_Frente.mp4,0.1709774732589721,0.2925661504268646,0.578206479549408,0.3212371170520782,0.3466299176216125,0.4007877111434936,0.5698919296264648,0.3966316282749176,0.4755991697311401,0.4763372838497162,0.4819121360778808,0.5341475009918213,0.2206246256828308,0.4341726899147033,0.6794851422309875,0.4206588268280029
14,Prueba_4_Frente.mp4,0.1691281795501709,0.2922636568546295,0.580592930316925,0.3225651681423187,0.3452367186546325,0.3994666934013366,0.5694873332977295,0.3959808945655823,0.4746370911598205,0.4740875959396362,0.4812987446784973,0.5331287980079651,0.2187761664390564,0.434506356716156,0.6786076426506042,0.4220533668994903
15,Prueba_4_Frente.mp4,0.1668902039527893,0.2926837503910064,0.581089973449707,0.3228411376476288,0.3429843187332153,0.4009124636650085,0.5703067183494568,0.3960638344287872,0.4759193062782287,0.4739308059215545,0.4840425848960876,0.5334324836730957,0.2165493965148925,0.437482088804245,0.6797145009040833,0.4226462841033935
