SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
3,0.0499,5,0.99778968,0.11486181,0.08841164,-17.11196731,15.87940598,-0.65490985,-18.97106171,75.65039061,-64.39637756,-1.03883051,-1.76911546,3.94188761,0.99897315,0.0169446,0.01475641,-0.03394755,-0.0014815,-0.06713119,0.00504393,0,0,0,0,1,1
5,0.05,5,0.971394,0.15077969,0.14556757,-11.8489541,1.14603844,-0.13174514,-10.5495471,71.79187011,-85.85108893,3.45033741,5.79991104,-3.05891515,0.99787039,-0.0314058,-0.04974877,0.01816717,0.07470971,-0.0817389,0.01011416,0,0,0,0,1,1
1,0.05,5,0.07787099,-0.91194919,-0.01588511,-11.18860091,33.60135596,-10.13391868,-43.13197119,1.66617941,-105.817009,-4.41517519,5.45511676,-0.58186138,0.99811894,0.03831164,-0.04774669,0.00313096,0.11785137,-0.00184771,-0.06750158,0,0,0,0,1,1
1,0.0501,5,0.11814869,-1.04431534,-0.0340354,-1.53190939,9.30459013,33.95708084,-54.13611511,-15.15869656,-83.80590057,1.97670841,-0.15793014,-1.61989916,0.99974948,-0.01711781,0.00161319,0.01419717,-0.04538155,-0.07949004,0.05139583,0,0,0,0,1,1
3,0.0599,6,1.0113939,0.14477636,0.13111703,-14.36133134,15.34441711,-0.04506353,-19.7603035,76.1180954,-64.6009903,-1.10711008,-1.747916,4.07419968,0.9989118,0.01839055,0.01464171,-0.03506815,0.01191971,-0.10973583,0.01973881,0,0,0,0,1,1
5,0.06,6,0.96095389,0.17199657,0.19876963,-11.17957058,4.18454075,-1.5469408,-10.11107816,70.14161475,-86.31978607,3.39349818,5.76141787,-1.95331165,0.99791856,-0.03085681,-0.04945587,0.01711347,0.11851711,-0.11905956,0.01349839,0,0,0,0,1,1
1,0.06,6,0.01711551,-0.9589805,-0.01494073,-8.0481111,14.61185165,-15.35490036,-41.94680013,0.3115434,-105.37854,-4.45841409,5.61184549,-0.33017868,0.99804664,0.03870951,-0.0490177,0.00097159,0.15437505,-0.01148139,-0.03845718,0,0,0,0,1,1
1,0.0601,6,0.10346764,-0.99134588,-0.01681878,-1.49504149,4.4115197,36.03810883,-54.80853653,-15.51177715,-83.19104711,1.9648813,-0.51996434,-1.60078585,0.99974631,-0.01708075,0.00477593,0.01388904,-0.13077186,-0.07145818,0.0046605,0,0,0,0,1,1
3,0.0699,7,1.00811197,0.15870056,0.16103554,-6.66707897,14.83118683,0.83613761,-19.7603035,76.1180954,-64.6009903,-1.36061515,-1.71118135,4.11975073,0.99887455,0.01971415,0.01446609,-0.03551447,0.0131131,-0.13715585,0.0173809,0,0,0,0,1,1
5,0.07,7,0.97485405,0.16907635,0.19858544,-14.31710339,5.94931117,-3.98517084,-10.16954041,71.6164856,-86.01747345,3.31685661,5.6913851,-1.83166671,0.99800511,-0.03010993,-0.04890156,0.01610851,0.10977931,-0.11951517,0.03541871,0,0,0,0,1,1
1,0.07,7,-0.00534093,-0.97576493,-0.01590338,-6.84371807,11.81717695,-11.87593746,-41.53141166,1.40309846,-105.7000885,-4.50316151,5.74140065,-0.10736656,0.99797553,0.03914819,-0.05011317,-0.00016104,0.19067639,-0.00193115,-0.0137595,0,0,0,0,1,1
1,0.0701,7,0.13615919,-1.00549603,-0.10785506,0.17856448,0.6376636,38.08917136,-54.80853653,-15.51177715,-83.19104711,1.9679904,-0.90075594,-1.61164773,0.99971475,-0.01706035,0.00810007,0.01391633,-0.06911685,-0.15157841,0.01164964,0,0,0,0,1,1
