SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
1,0.14,9,0.06208869,-1.00784385,0.06850907,-0.18156584,1.89864969,-0.24620423,-53.7269783,5.67085648,-101.4323273,0.07886096,0.77422851,-1.6907177,0.99986815,-0.00078778,-0.00674547,0.01475807,-0.00925673,0.00119273,0.01190876,0,0,0,0,1,0
1,0.15,10,0.06233159,-1.00873196,0.06849764,-0.27063364,1.86285806,-0.24684323,-54.13621521,7.57088566,-100.8769379,0.07713956,0.77545011,-1.67187309,0.99987048,-0.00077181,-0.00675648,0.01459354,-0.00944728,0.00114532,0.01280332,0,0,0,0,1,0
1,0.16,11,0.06613007,-1.00765932,0.06686341,-0.30305618,1.58443403,-0.22222655,-54.13621521,7.57088566,-100.8769379,0.07494535,0.77661163,-1.65581036,0.99987239,-0.00075186,-0.006767,0.01445326,-0.013266,-0.00037719,0.01177514,0,0,0,0,1,0
3,0.17,10,-0.04312705,-0.99905062,0.00849965,-0.17743082,0.20142007,-1.40164256,-23.18035698,20.9587841,-75.82578278,0.01196234,-0.56164235,0.8467322,0.99996078,-0.0001406,0.00490033,-0.00738949,0.00550575,0.00325258,-0.00005845,0,0,0,0,1,0
3,0.18,11,-0.04184229,-1.002738,0.00843922,-0.1234725,0.20096663,-1.33185148,-22.33265114,22.9465065,-75.91347504,0.01063019,-0.54833746,0.84877825,0.9999612,-0.00012821,0.00478431,-0.00740728,0.0043552,0.00320381,0.00358905,0,0,0,0,1,0
3,0.19,12,-0.0353903,-1.00427842,0.00691463,-0.21155252,0.09685838,-1.33382988,-22.33265114,22.9465065,-75.91347504,0.02771694,-0.4786627,0.84436017,0.99996412,-0.00027265,0.00417521,-0.00736931,-0.00165848,0.00162017,0.00493795,0,0,0,0,1,0
3,0.2,13,-0.03122889,-1.00316274,0.00980973,-0.31734267,0.13117026,-1.31644356,-23.38497543,24.20344925,-76.20578766,0.02449224,-0.46550497,0.84565675,0.99996448,-0.00024371,0.0040606,-0.00738048,-0.00481832,0.00432047,0.00371339,0,0,0,0,1,0
3,0.21,14,-0.0316662,-1.00344205,0.00811663,-0.35229495,-0.04213468,-1.31919849,-23.79421234,23.85267448,-75.73809052,0.02097789,-0.45231274,0.84520346,0.99996507,-0.00021217,0.0039457,-0.00737639,-0.00415877,0.00267946,0.00399437,0,0,0,0,1,0
3,0.22,15,-0.03490445,-1.00258541,0.00703343,-0.47286966,-0.44205803,-1.16928875,-23.41420555,23.94036865,-76.14732361,0.01640871,-0.44059771,0.84071821,0.99996573,-0.0001714,0.00384378,-0.00733708,-0.00068176,0.00167443,0.00322068,0,0,0,0,1,0
3,0.23,16,-0.03162596,-1.00098538,0.00551298,-0.52331883,-0.59931487,-1.01541936,-23.2095871,23.94036865,-76.49810028,0.01138225,-0.43041077,0.83463681,0.99996644,-0.00012668,0.00375521,-0.00728384,-0.0037269,0.00024611,0.00152135,0,0,0,0,1,0
4,0.24,2,-0.03523704,-0.98188639,-0.18333896,-1.56876755,1.70414829,1.00817668,-27.76965714,-41.56679153,-69.24875641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.24,17,-0.02907649,-1.00282919,0.00357295,-0.55643642,-0.94668728,-0.91645664,-23.23881912,24.17421722,-75.85501099,0.00218389,-0.34217393,0.82206714,0.9999699,-0.00004048,0.00298581,-0.00717385,-0.00581443,-0.00159566,0.00328032,0,0,0,0,1,0
