SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
1,0.08,8,0.06774391,-0.99813896,0.07979869,-0.01740014,1.3812139,-0.61404246,-47.17918777,0.935399,-99.59075928,0.18904281,-0.32129869,-0.17829788,0.99999356,-0.00164534,0.00280642,0.00155131,-0.00335257,0.00379191,0.00360651,0,0,0,0,1,2
4,0.08,8,0.05936256,-0.91711181,-0.381625,1.58713484,-0.24376339,-0.51021951,-23.38497543,-35.98363113,-71.87957001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
3,0.08,8,0.00907232,-0.99909699,-0.04200792,-0.22313735,-0.58437532,0.71437263,-23.15112495,24.52499199,-76.87810516,-0.03429884,-1.2253933,-0.78998566,0.999919,0.00037301,0.01069105,0.00689667,-0.00106442,0.00313049,0.00004119,0,0,0,0,1,2
2,0.0801,8,-0.14886709,-0.97083217,-0.17719562,-0.72901779,2.04408932,-1.40831494,-60.27477264,-8.50628471,-88.80444336,-0.1099591,0.80332917,6.8671422,0.99817955,0.00137768,-0.00694025,-0.05989646,-0.00521787,-0.00083768,-0.00205299,0,0,0,0,1,2
1,0.09,9,0.06260822,-1.00202489,0.08638877,-0.39141026,1.25527501,-0.6850245,-47.17918777,0.935399,-99.59075928,0.18597534,-0.31542256,-0.16501796,0.99999386,-0.00161897,0.00275491,0.00143558,0.00216716,0.01010265,0.00759125,0,0,0,0,1,2
4,0.09,9,0.06256615,-0.9174664,-0.38223672,1.32294869,-0.48660022,-0.4566316,-23.41420555,-35.48669815,-71.90879822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
3,0.09,9,0.00180074,-0.9992485,-0.04501844,-0.18806152,-0.58417124,0.69716042,-23.09266281,24.46652985,-77.05348969,-0.0362251,-1.23262048,-0.79545873,0.99991798,0.00039076,0.01075398,0.00694463,0.00574219,-0.00029602,0.00012363,0,0,0,0,1,2
2,0.0901,9,-0.1478609,-0.9749462,-0.18090144,-0.74747419,1.82054615,-1.42822778,-60.21630859,-9.12014008,-89.03829193,-0.11971594,0.82063437,6.88103008,0.99817109,0.00147258,-0.00708572,-0.06001811,-0.00669914,-0.00358416,0.00242014,0,0,0,0,1,2
1,0.1,10,0.05914331,-1.00507486,0.08545013,-0.54812515,0.94073695,-0.76458126,-46.41917419,0.87693655,-98.91844177,0.18114224,-0.30851278,-0.15470138,0.99999422,-0.00157712,0.00269441,0.00134576,0.00594333,0.00904591,0.01031506,0,0,0,0,1,2
4,0.1,10,0.06293602,-0.91631275,-0.38197717,1.3924011,-0.31594411,-0.33285996,-23.61882401,-35.72055054,-72.02572632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
