SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
1,0.1,10,0.13381407,-0.98430556,0.13829862,-0.21476574,-0.7894215,1.36515057,-46.12686157,2.04618526,-101.0230942,-2.29896927,0.16981818,2.96980166,0.99946117,0.02009257,-0.0009613,-0.02593797,-0.0108257,-0.00322954,0.00271726,0,0,0,0,1,2
4,0.1,10,0.03485854,-0.87984532,-0.44530275,-0.76500422,-2.07974482,-1.25978684,-26.42502213,30.1081543,-110.3186188,4.90273857,1.12281108,1.08225286,0.99899632,-0.04267498,-0.01019274,-0.00901613,0.00304332,-0.00560493,-0.01279396,0,0,0,0,1,2
2,0.1,10,0.02524936,-0.9961729,-0.02350422,-0.23883925,0.1225084,0.27164334,-51.65156174,-14.55714703,-87.92750549,-0.43375832,0.30206332,0.7716521,0.99996662,0.0038029,-0.00261043,-0.00674379,-0.00480227,-0.00048271,-0.00327095,0,0,0,0,1,2
1,0.11,11,0.13150309,-0.99142605,0.1389448,-0.01309247,-1.06490457,1.14592338,-45.86378098,-0.3215434,-100.3800049,-2.33290195,0.23950602,2.94506669,0.99945939,0.02040393,-0.00156583,-0.02573487,-0.00751628,-0.00372203,0.00951577,0,0,0,0,1,2
4,0.11,11,0.03430884,-0.88035613,-0.44560382,-0.58861285,-1.75053751,-1.21925402,-26.6588707,30.16661835,-110.6693955,4.89605427,1.12586653,1.06125152,0.99900025,-0.04261832,-0.01021104,-0.0088325,0.0036522,-0.00546548,-0.0122216,0,0,0,0,1,2
2,0.11,11,0.02129206,-0.99865192,-0.01976902,-0.41722509,0.33062047,0.29349598,-52.38234329,-14.11867905,-87.98596954,-0.43786675,0.29920542,0.77509147,0.99996638,0.00383866,-0.00258513,-0.0067738,-0.00086212,0.00334577,-0.00091053,0,0,0,0,1,2
1,0.12,12,0.13004455,-0.99248797,0.14183314,-0.25747412,-1.55428517,1.12980318,-46.36071396,1.7831043,-100.847702,-2.33759356,0.23053639,2.92851305,0.99946249,0.02044263,-0.0014895,-0.02558896,-0.00499673,-0.00058488,0.01092293,0,0,0,0,1,2
4,0.12,12,0.03567655,-0.8805877,-0.44618124,-0.60712987,-1.5770551,-1.25152314,-26.48348427,30.40046692,-110.6986237,4.8399148,1.10042584,1.04302788,0.99902451,-0.04213263,-0.00997822,-0.00868802,0.00222829,-0.00550379,-0.01172673,0,0,0,0,1,2
2,0.12,12,0.01842022,-0.99955326,-0.01983305,-0.3985126,0.55303818,0.36582527,-52.38234329,-14.11867905,-87.98596954,-0.44173509,0.29567513,0.78076071,0.99996603,0.00387233,-0.00255391,-0.00682324,0.00196666,0.00336446,-0.00005189,0,0,0,0,1,2
1,0.13,13,0.12606367,-0.99406224,0.14412633,-0.03113751,-1.15218818,1.36773252,-46.12686157,1.87079799,-100.4676971,-2.33959556,0.21863034,2.91529965,0.99946523,0.02045728,-0.00138757,-0.02547163,-0.00099298,0.00143923,0.01239903,0,0,0,0,1,2
