SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
4,0.06,6,-0.00407776,-0.9038713,-0.38497218,-6.80672169,-6.03314734,-4.83295536,-29.61122513,27.21426392,-110.6401596,4.70006466,0.97932333,4.56178761,0.99834496,-0.04063048,-0.010164,-0.03941351,0.02734983,-0.02886598,-0.01552224,0,0,0,0,1,1
1,0.07,7,-0.06981699,-0.98489684,0.06669607,-0.55240273,0.75353211,0.91786325,-52.03157043,5.46623802,-100.4384689,0.10072387,7.18335581,3.24037313,0.99763805,0.00089432,-0.06264528,-0.02816322,0.00850512,0.0063413,-0.0094502,0,0,0,0,1,1
2,0.07,7,0.04155787,-0.99104792,-0.02439428,1.59817672,0.91743386,1.79486239,-53.61005402,-14.46945286,-86.23209381,-0.27007776,-0.98104805,-3.66839647,0.99944758,0.00262959,0.00848131,0.03202622,-0.04347318,-0.00419139,-0.00801951,0,0,0,0,1,1
4,0.07,7,-0.02184348,-0.89812344,-0.3699953,-7.22993946,-7.93763399,-5.10680151,-29.14352417,27.8573513,-110.6693955,4.52224922,0.43654016,4.40960073,0.99848026,-0.03927787,-0.00532157,-0.0382911,0.04294726,-0.01622535,-0.02757153,0,0,0,0,1,1
1,0.08,8,-0.06346741,-0.99621183,0.07993478,0.16976802,-0.88833958,0.36773127,-52.03157043,5.46623802,-100.4384689,0.10300994,7.18022871,3.23169327,0.99764192,0.00086891,-0.06261867,-0.02808648,-0.00009008,0.01890824,0.00121343,0,0,0,0,1,1
2,0.08,8,0.02424339,-0.99582857,-0.01718939,1.48838007,-1.59371841,2.36069322,-53.7269783,-14.70330334,-85.76439667,-0.255169,-1.00497198,-3.68407798,0.9994418,0.00250743,0.00869379,0.0321623,-0.02647221,0.00281743,-0.00360974,0,0,0,0,1,1
4,0.08,8,-0.03561576,-0.90147418,-0.36140332,-6.16589689,-9.21859074,-4.99909687,-29.14352417,27.8573513,-110.6693955,4.459126,0.44886327,4.30585957,0.99853575,-0.03872858,-0.0053728,-0.03738585,0.04962081,-0.00449921,-0.02873819,0,0,0,0,1,1
1,0.09,9,-0.05927708,-1.00973725,0.07915681,1.45600176,-2.17677426,0.60472608,-51.44694519,5.49546909,-100.847702,0.11906049,7.1755209,3.21256971,0.99764919,0.00071757,-0.06258174,-0.02791133,-0.00678591,0.01714634,0.01363721,0,0,0,0,1,1
2,0.09,9,0.0109217,-1.00045991,-0.00478263,1.55774391,-3.30722761,2.63687277,-53.90236664,-15.25869656,-85.85208893,-0.05958058,-0.8997044,-3.70705819,0.99944574,0.0007736,0.00783039,0.03234761,-0.01296094,0.01424984,0.00062057,0,0,0,0,1,1
4,0.09,9,-0.0378335,-0.90824151,-0.36653697,-3.31957984,-9.14578342,-4.75828695,-29.02659988,27.74042702,-110.9909363,4.42445993,0.45914125,4.20348978,0.99858016,-0.03842798,-0.00541672,-0.03649194,0.05208548,-0.00529032,-0.02047729,0,0,0,0,1,1
1,0.1,10,-0.06377514,-1.01349831,0.08032528,1.58812714,-1.63721406,1.3673681,-52.03157043,4.53083897,-100.3215408,0.33591869,7.17170811,3.2565794,0.99764025,-0.00114732,-0.06260171,-0.02817616,-0.00321639,0.01690326,0.01822455,0,0,0,0,1,1
2,0.1,10,0.01113351,-1.01253748,-0.00327411,1.6859566,-2.76466775,3.00891232,-53.90236664,-15.25869656,-85.85208893,-0.04270083,-0.93024015,-3.73446536,0.99943596,0.00063693,0.00810133,0.03258553,-0.01176673,0.01329134,0.01264732,0,0,0,0,1,1
4,0.1,10,-0.0275429,-0.92599154,-0.3764075,0.49901295,-7.68745804,-4.21396112,-28.85121346,27.74042702,-110.7863159,4.42817307,0.46976504,4.11643791,0.99860615,-0.0384611,-0.00548127,-0.03572958,0.04210082,-0.00614206,-0.00013885,0,0,0,0,1,1
1,0.11,11,-0.06128262,-1.01047957,0.08125889,0.84007812,-0.58607191,1.48084068,-51.62233353,4.29698896,-100.0584641,0.34480104,7.15730333,3.25142097,0.99764919,-0.00123106,-0.06247843,-0.028127,-0.00524477,0.01522269,0.01484605,0,0,0,0,1,1
4,0.11,11,-0.00894247,-0.94982541,-0.39358142,2.04371953,-5.71670723,-3.29049444,-29.02659988,27.4481144,-111.0201721,4.44764662,0.47914588,4.05101395,0.99861962,-0.03863102,-0.00554703,-0.03515532,0.02386725,-0.01130889,0.02897042,0,0,0,0,1,1
